onset	duration	trial_type	amplitude
826.0	1.0	adult	0.0
827.0	1.0	adult	0.0
828.0	1.0	adult	1.0
829.0	1.0	adult	0.0
830.0	1.0	adult	0.0
831.0	1.0	adult	0.0
832.0	1.0	adult	1.0
833.0	1.0	adult	1.0
834.0	1.0	adult	1.0
835.0	1.0	adult	1.0
836.0	1.0	adult	1.0
837.0	1.0	adult	1.0
838.0	1.0	adult	1.0
839.0	1.0	adult	1.0
840.0	1.0	adult	1.0
841.0	1.0	adult	1.0
842.0	1.0	adult	1.0
843.0	1.0	adult	1.0
844.0	1.0	adult	1.0
845.0	1.0	adult	1.0
846.0	1.0	adult	1.0
847.0	1.0	adult	1.0
848.0	1.0	adult	1.0
849.0	1.0	adult	0.0
850.0	1.0	adult	1.0
851.0	1.0	adult	0.0
852.0	1.0	adult	0.0
853.0	1.0	adult	0.0
854.0	1.0	adult	0.0
855.0	1.0	adult	0.0
856.0	1.0	adult	0.0
857.0	1.0	adult	0.0
858.0	1.0	adult	0.0
859.0	1.0	adult	0.0
860.0	1.0	adult	0.0
861.0	1.0	adult	1.0
862.0	1.0	adult	1.0
863.0	1.0	adult	1.0
864.0	1.0	adult	0.0
865.0	1.0	adult	0.0
866.0	1.0	adult	0.0
867.0	1.0	adult	1.0
868.0	1.0	adult	1.0
869.0	1.0	adult	0.0
870.0	1.0	adult	0.0
871.0	1.0	adult	0.0
872.0	1.0	adult	0.0
873.0	1.0	adult	0.0
874.0	1.0	adult	1.0
875.0	1.0	adult	1.0
876.0	1.0	adult	0.0
877.0	1.0	adult	0.0
878.0	1.0	adult	0.0
879.0	1.0	adult	0.0
880.0	1.0	adult	1.0
881.0	1.0	adult	1.0
882.0	1.0	adult	1.0
883.0	1.0	adult	1.0
884.0	1.0	adult	1.0
885.0	1.0	adult	1.0
886.0	1.0	adult	1.0
887.0	1.0	adult	1.0
888.0	1.0	adult	1.0
889.0	1.0	adult	1.0
890.0	1.0	adult	1.0
891.0	1.0	adult	1.0
892.0	1.0	adult	1.0
893.0	1.0	adult	1.0
894.0	1.0	adult	1.0
895.0	1.0	adult	1.0
896.0	1.0	adult	1.0
897.0	1.0	adult	1.0
898.0	1.0	adult	1.0
899.0	1.0	adult	1.0
900.0	1.0	adult	1.0
56.56	0.12	sentiment	-0.298330831183375
56.68	0.23	sentiment	0.1664653111787358
59.49	0.42	sentiment	-2.0666832709113443
59.94	0.36	sentiment	-0.1914885423233189
60.66	0.49	sentiment	-0.5253718056363564
61.63	0.09	sentiment	-0.8752904842885979
61.72	0.16	sentiment	-1.3907040759525586
61.88	0.45	sentiment	-1.5409971635079014
69.89	0.11	sentiment	-0.13006414776239492
70.0	0.23	sentiment	-0.609887530040937
70.23	0.2	sentiment	-0.298330831183375
70.43	0.19	sentiment	-0.14212078570534556
70.62	0.15	sentiment	-0.8752904842885979
70.77	0.16	sentiment	-2.2224559835617117
74.03	2.07	sentiment	2.064377031317142
77.33	0.25	sentiment	-1.7712700911370571
77.58	0.25	sentiment	0.34223365794096766
78.32	0.54	sentiment	-1.880692720135834
78.86	0.19	sentiment	-0.05099200721264798
79.05	0.21	sentiment	-0.298330831183375
79.26	0.19	sentiment	-0.2810992016159431
79.45	0.14	sentiment	0.9408197163883053
85.37	0.33	sentiment	-0.13006414776239492
94.14	0.15	sentiment	-0.24954210343988656
94.29	0.26	sentiment	0.595043372281585
94.55	0.16	sentiment	-0.24954210343988656
94.71	0.19	sentiment	0.595043372281585
94.9	0.53	sentiment	0.21454008421876392
97.56	0.18	sentiment	-0.48227188464977344
97.74	0.08	sentiment	-0.13006414776239492
97.82	0.37	sentiment	-0.2385106177676173
100.64	0.19	sentiment	-0.4181020051230294
103.77	0.16	sentiment	-0.032594801467626576
103.93	0.24	sentiment	-0.032594801467626576
104.23	0.36	sentiment	0.2474119072162025
104.59	0.24	sentiment	-0.11692508673597142
106.39	0.35	sentiment	-0.3375853551479074
106.74	0.27	sentiment	-2.1874520586068034
108.84	0.34	sentiment	2.0135535852433124
109.18	0.21	sentiment	-0.298330831183375
109.94	0.13	sentiment	-0.13006414776239492
110.07	0.16	sentiment	0.7332191164850197
110.23	0.14	sentiment	1.3710349443798566
110.37	0.06	sentiment	-0.13006414776239492
110.43	0.23	sentiment	-1.022402051615012
110.66	0.27	sentiment	-0.4032011206625615
110.93	0.29	sentiment	0.28276653826350917
111.22	0.26	sentiment	1.0645335007228673
111.48	0.22	sentiment	0.2704769180195758
111.7	0.08	sentiment	-0.11692508673597142
111.78	0.25	sentiment	-0.2487219168813173
112.03	0.24	sentiment	-1.7423782259654859
112.27	0.07	sentiment	0.021624411448079976
112.34	0.45	sentiment	0.5649900211210364
113.79	0.11	sentiment	0.2704769180195758
113.9	0.07	sentiment	-0.11692508673597142
113.97	0.24	sentiment	-0.2487219168813173
114.21	0.06	sentiment	-0.39911883911163026
114.27	0.42	sentiment	2.0886259281234567
115.29	0.24	sentiment	0.3799975244923793
115.53	0.35	sentiment	-0.1273973806534225
115.88	0.13	sentiment	-0.13006414776239492
116.01	0.14	sentiment	0.4617887851125123
116.15	0.13	sentiment	-0.24954210343988656
116.28	0.09	sentiment	0.22289552369727003
116.37	0.06	sentiment	-0.13006414776239492
116.43	0.21	sentiment	-1.0776890984121825
116.64	0.12	sentiment	-1.3907040759525586
116.76	0.08	sentiment	0.021624411448079976
116.84	0.07	sentiment	-0.11692508673597142
116.91	0.34	sentiment	1.8807166608584265
117.25	0.4	sentiment	0.023667931697241337
117.65	0.27	sentiment	-0.24126512802586117
117.92	0.07	sentiment	-0.8752904842885979
117.99	0.31	sentiment	-2.242942170624407
118.3	0.44	sentiment	0.08977608073665004
119.88	0.2	sentiment	0.07873514481729674
120.08	0.24	sentiment	1.1948556083468618
120.32	0.12	sentiment	0.965373912699873
120.44	0.15	sentiment	-0.4692433912872348
120.59	0.23	sentiment	1.221370031523953
120.82	0.17	sentiment	-0.39911883911163026
120.99	0.17	sentiment	1.3710349443798566
121.16	0.31	sentiment	-0.3129000330827001
121.47	0.33	sentiment	-1.1618696271154838
123.26	0.43	sentiment	0.2761297230352811
123.69	0.24	sentiment	0.4629928655420843
123.93	0.06	sentiment	0.21681481839454325
123.99	0.17	sentiment	0.585122111534272
124.16	0.08	sentiment	-0.11692508673597142
124.24	0.21	sentiment	0.6068932003181569
124.45	0.06	sentiment	0.21681481839454325
124.51	0.09	sentiment	-0.05008331975979757
124.6	0.41	sentiment	2.0572826111986737
127.2	1.16	sentiment	-1.8802319294476695
130.36	0.35	sentiment	-2.2224559835617117
134.14	0.52	sentiment	1.5853445554946002
139.33	0.63	sentiment	0.8750578858752209
140.83	0.6	sentiment	-0.06453041711180438
144.24	0.41	sentiment	-1.4394207402841437
144.65	0.21	sentiment	-0.298330831183375
144.86	0.74	sentiment	0.36119173210487093
147.23	0.22	sentiment	1.6458248415420416
147.45	0.58	sentiment	0.5630890422879076
150.41	0.31	sentiment	-0.5322198428536523
150.72	0.04	sentiment	-0.13006414776239492
150.76	0.38	sentiment	0.9022881914881344
155.42	0.96	sentiment	-1.6450340551510785
161.74	0.59	sentiment	0.4104793734189378
167.79	0.65	sentiment	1.349931819853639
169.19	0.25	sentiment	-2.21408126585156
169.44	0.72	sentiment	1.7645185297720904
170.74	1.77	sentiment	0.5168065069049457
175.08	0.37	sentiment	0.7090900982081785
175.45	0.35	sentiment	-0.7870077533766022
176.83	0.6	sentiment	-1.904838431049455
180.67	0.14	sentiment	0.5074813063613942
180.81	0.2	sentiment	-0.7870077533766022
181.01	0.09	sentiment	-0.13006414776239492
181.1	0.73	sentiment	-2.2586573862585464
228.72	0.28	sentiment	-1.7914909112663142
229.0	0.18	sentiment	-0.35926387464144444
229.18	0.37	sentiment	-0.38657616018304364
229.55	0.44	sentiment	-2.259412101650597
248.75	0.17	sentiment	-0.13006414776239492
248.92	0.51	sentiment	-0.1920231584415916
249.43	0.18	sentiment	0.8934977441742957
249.61	0.7	sentiment	1.8807166608584265
250.31	1.0	sentiment	0.9291468129583595
272.4	1.15	sentiment	1.4890048708064088
273.99	1.82	sentiment	1.7875667521422807
287.33	0.3	sentiment	1.5585756739157397
287.63	0.16	sentiment	-0.298330831183375
326.06	0.1	sentiment	1.219508203455026
326.16	0.17	sentiment	-0.40496861333683404
326.33	0.2	sentiment	-0.2810992016159431
326.94	0.57	sentiment	-0.08642338843143817
328.68	0.1	sentiment	1.219508203455026
328.78	0.35	sentiment	-0.40496861333683404
330.39	0.22	sentiment	-0.13006414776239492
331.0	0.15	sentiment	-0.13006414776239492
331.15	0.29	sentiment	-2.110746000232545
331.44	0.27	sentiment	0.7332191164850197
331.71	0.11	sentiment	-0.8752904842885979
331.82	0.16	sentiment	0.2704769180195758
331.98	0.28	sentiment	-0.4692433912872348
332.26	0.47	sentiment	0.017153860718379654
333.46	0.21	sentiment	0.48499930475036285
333.67	0.15	sentiment	-1.6107762906515972
333.82	0.26	sentiment	-2.2224559835617117
334.08	0.24	sentiment	0.349462367364442
334.32	0.07	sentiment	-0.8752904842885979
334.44	0.23	sentiment	0.4073843782267206
334.67	0.22	sentiment	-0.7287487248653365
334.89	0.32	sentiment	-0.32409548224443124
337.94	0.06	sentiment	-0.13006414776239492
338.0	0.39	sentiment	-2.110746000232545
338.39	0.29	sentiment	-0.609887530040937
338.68	0.1	sentiment	-0.8752904842885979
338.78	0.38	sentiment	-0.42816147874178123
341.55	0.15	sentiment	-0.5322198428536523
341.7	0.08	sentiment	-0.11692508673597142
341.78	0.3	sentiment	-0.2487219168813173
342.08	0.17	sentiment	0.5962796357625547
342.25	0.34	sentiment	-0.24954210343988656
344.23	0.19	sentiment	-0.8246779478439995
344.42	0.1	sentiment	-0.11692508673597142
344.52	0.25	sentiment	-0.516020179359845
344.77	0.27	sentiment	-0.7870077533766022
345.04	0.08	sentiment	-0.8752904842885979
345.12	0.27	sentiment	-2.238795333193919
345.39	0.58	sentiment	1.0589138712274584
346.18	0.21	sentiment	1.0429392666278547
346.39	0.22	sentiment	-0.298330831183375
346.64	0.22	sentiment	1.4382204420174323
346.86	0.45	sentiment	-1.335183269132894
347.31	0.18	sentiment	-0.521251196443874
347.49	0.43	sentiment	0.8041947629525973
347.92	0.43	sentiment	-0.3909444684557187
348.41	0.18	sentiment	-0.298330831183375
348.59	0.14	sentiment	-1.103523086092733
348.73	0.3	sentiment	-2.0600758261339522
349.03	0.29	sentiment	0.34223365794096766
349.44	0.21	sentiment	0.40187558199186
349.65	0.43	sentiment	-2.133288243706904
350.32	0.15	sentiment	0.48499930475036285
350.47	0.11	sentiment	0.40187558199186
350.58	0.33	sentiment	-0.2487219168813173
350.91	0.08	sentiment	-0.39911883911163026
350.99	0.32	sentiment	-2.133288243706904
351.31	0.38	sentiment	0.6728500128328854
351.69	0.09	sentiment	0.21681481839454325
351.78	0.26	sentiment	1.2160584841696076
352.04	0.46	sentiment	-1.58169591949685
356.24	0.09	sentiment	-0.9277549772324694
356.33	0.11	sentiment	0.33558357967800034
356.44	0.25	sentiment	-2.0666832709113443
356.69	0.22	sentiment	-0.7291705141590465
356.91	0.39	sentiment	-1.3777603764813013
357.3	0.24	sentiment	-0.298330831183375
357.54	0.18	sentiment	0.2704769180195758
357.72	0.23	sentiment	0.349462367364442
357.95	0.12	sentiment	0.34223365794096766
358.07	0.24	sentiment	0.4073843782267206
358.31	0.58	sentiment	0.9512433112280102
359.2	0.12	sentiment	0.34223365794096766
359.32	0.4	sentiment	-0.13302766942824776
359.72	0.13	sentiment	-0.6434217002671242
359.9	0.12	sentiment	0.021624411448079976
360.02	0.05	sentiment	-0.13006414776239492
360.07	0.6	sentiment	0.31311235311928987
360.67	0.15	sentiment	0.48499930475036285
360.82	0.14	sentiment	0.19532438810172584
367.69	0.08	sentiment	-0.13006414776239492
367.77	0.27	sentiment	0.89658047107073
368.04	0.12	sentiment	-0.11692508673597142
368.16	0.64	sentiment	-0.2487219168813173
369.13	0.19	sentiment	0.17915219502108704
369.32	0.07	sentiment	-0.11692508673597142
369.39	0.64	sentiment	-0.3423978372918698
371.11	0.67	sentiment	0.7841197912583373
371.86	0.48	sentiment	-2.222566969824099
372.41	0.11	sentiment	0.021624411448079976
372.52	0.17	sentiment	-0.05008331975979757
372.69	0.36	sentiment	-0.42443279760586017
373.08	0.48	sentiment	-2.185424368826792
377.75	0.08	sentiment	-0.11692508673597142
377.83	0.3	sentiment	0.673223611995618
378.13	0.33	sentiment	0.26103532530001594
378.46	0.73	sentiment	-0.646602418711938
379.19	0.27	sentiment	0.6728500128328854
379.46	0.2	sentiment	-0.4644394377472351
379.66	0.45	sentiment	-1.622194883687488
380.11	0.12	sentiment	-0.24954210343988656
380.23	0.28	sentiment	-0.2487219168813173
380.51	0.14	sentiment	-1.4741513326757751
380.65	0.33	sentiment	0.6501978604651685
387.36	0.2	sentiment	0.9131335488348781
387.56	0.13	sentiment	0.48499930475036285
387.69	0.15	sentiment	-0.2810992016159431
387.84	0.0700000000001	sentiment	-0.11692508673597142
387.91	0.32	sentiment	2.279878670675096
388.23	0.5	sentiment	-0.44482927655798793
388.73	0.09	sentiment	-0.13006414776239492
388.82	0.14	sentiment	-1.3907040759525586
388.96	0.34	sentiment	-1.8202940104009522
389.3	0.23	sentiment	0.29541907932228084
389.53	0.37	sentiment	0.875760904352316
389.9	0.08	sentiment	0.021624411448079976
389.98	0.08	sentiment	-0.11692508673597142
390.06	0.64	sentiment	1.2774638157002849
390.81	0.27	sentiment	-2.0666832709113443
392.21	0.32	sentiment	-0.2566962737273479
392.53	0.13	sentiment	0.07873514481729674
392.66	0.09	sentiment	-0.11692508673597142
392.75	0.59	sentiment	-0.6526874843400547
393.99	0.42	sentiment	-1.3591833972081808
394.82	0.31	sentiment	-1.95697453891691
396.08	0.33	sentiment	-1.6818951804368154
397.67	0.57	sentiment	-1.8802319294476695
398.31	0.05	sentiment	-0.13006414776239492
398.36	0.09	sentiment	0.31097310865463146
398.45	0.1	sentiment	-0.13006414776239492
398.55	0.28	sentiment	1.3560929873249734
398.83	0.07	sentiment	0.021624411448079976
398.9	0.0700000000001	sentiment	-0.11692508673597142
398.97	0.45	sentiment	0.643664733720242
399.47	0.63	sentiment	-0.26659906256724386
400.31	0.17	sentiment	-0.13006414776239492
400.48	0.27	sentiment	-0.8246779478439995
400.75	0.25	sentiment	0.48499930475036285
401.0	0.25	sentiment	0.16421334022603196
401.88	0.17	sentiment	-0.13006414776239492
402.05	0.35	sentiment	-2.110746000232545
402.4	0.18	sentiment	-0.7838692198541096
404.91	0.16	sentiment	-0.13006414776239492
405.07	0.27	sentiment	-2.110746000232545
405.74	0.19	sentiment	-0.7291705141590465
405.93	0.42	sentiment	-0.2486298560837263
406.35	0.36	sentiment	-0.05099200721264798
409.76	0.24	sentiment	-2.110746000232545
410.0	0.34	sentiment	-1.7712700911370571
410.34	0.13	sentiment	0.34223365794096766
410.47	0.13	sentiment	-0.0740580100309088
410.6	0.28	sentiment	1.3710349443798566
410.88	0.47	sentiment	-0.24954210343988656
411.57	0.2	sentiment	0.16421334022603196
411.77	0.24	sentiment	-0.8912771388045064
412.01	0.27	sentiment	-1.5819563758430928
412.28	0.27	sentiment	-1.9525630237422742
412.55	0.25	sentiment	-0.26659906256724386
412.8	0.19	sentiment	-0.32409548224443124
412.99	0.39	sentiment	-0.43620750945794234
413.7	0.34	sentiment	-1.7204084123100567
414.04	0.4	sentiment	-0.5790344278284986
414.44	0.42	sentiment	-1.1428915610140296
414.86	0.25	sentiment	0.6908172411887762
415.11	0.3	sentiment	-2.238795333193919
415.41	0.26	sentiment	-0.23074833145794224
415.7	0.11	sentiment	0.021624411448079976
415.81	0.42	sentiment	2.0518915124225674
416.23	0.27	sentiment	1.5853445554946002
416.5	0.1	sentiment	-0.8419425427244539
416.6	0.21	sentiment	-2.2224559835617117
416.81	0.27	sentiment	0.28780428587685775
417.08	0.13	sentiment	0.7581788330461451
417.21	0.18	sentiment	0.5962796357625547
417.39	0.46	sentiment	1.3367460124524575
417.85	0.17	sentiment	-0.7287487248653365
418.02	0.12	sentiment	0.13271184119282814
418.14	0.14	sentiment	-0.40496861333683404
418.28	0.17	sentiment	0.7054408073199736
418.45	0.19	sentiment	2.2430353626123516
418.64	0.38	sentiment	0.39040924875027877
419.02	0.35	sentiment	0.3565177474974884
419.37	0.31	sentiment	1.1788550728867129
419.68	0.12	sentiment	-0.7291705141590465
419.8	0.18	sentiment	-1.6651170592148516
419.98	0.09	sentiment	-0.7870077533766022
420.07	0.38	sentiment	-1.1764316869616318
420.48	0.58	sentiment	2.2641698339009872
421.22	0.17	sentiment	0.48499930475036285
421.39	0.44	sentiment	0.5644937739593515
421.83	0.32	sentiment	0.16215196280087604
422.15	0.18	sentiment	-2.2224559835617117
422.33	0.31	sentiment	2.2350639450360603
422.64	0.31	sentiment	-0.8752904842885979
425.01	0.73	sentiment	0.48499930475036285
425.86	0.33	sentiment	-1.6818951804368154
432.31	0.52	sentiment	-0.5790344278284986
433.34	0.38	sentiment	-1.5409971635079014
433.72	0.41	sentiment	0.33558357967800034
435.49	0.31	sentiment	-1.397981816790117
435.8	0.49	sentiment	1.3717351516184249
436.62	0.21	sentiment	-0.4541736082334946
436.83	0.4	sentiment	-0.26659906256724386
439.87	0.42	sentiment	-0.13006414776239492
474.01	0.29	sentiment	2.0135535852433124
474.3	0.2	sentiment	-0.298330831183375
474.64	0.2	sentiment	-0.13006414776239492
474.84	0.22	sentiment	-1.935289541588859
475.06	0.32	sentiment	-2.2593234545646483
475.38	0.03	sentiment	-0.13006414776239492
475.41	0.18	sentiment	-2.2411648958207238
475.59	0.15	sentiment	-0.2810992016159431
475.74	0.06	sentiment	0.34223365794096766
475.8	0.21	sentiment	1.714489823826439
476.01	0.34	sentiment	-0.8832809685272274
476.96	0.11	sentiment	1.6458248415420416
477.07	0.09	sentiment	-0.13006414776239492
477.16	0.38	sentiment	0.7165855470415231
477.7	0.37	sentiment	1.6458248415420416
478.31	0.17	sentiment	0.48499930475036285
478.48	0.05	sentiment	-0.13006414776239492
478.53	0.19	sentiment	1.157781915382297
478.72	0.08	sentiment	0.21681481839454325
478.8	0.2	sentiment	-0.23074833145794224
479.0	0.12	sentiment	0.34223365794096766
479.12	0.12	sentiment	-0.05099200721264798
479.24	0.37	sentiment	0.9512433112280102
479.77	0.28	sentiment	-0.032594801467626576
480.24	0.59	sentiment	-1.6818951804368154
481.16	0.25	sentiment	2.2582614000421497
481.41	0.09	sentiment	0.33558357967800034
481.5	0.3	sentiment	1.695312336399968
481.8	0.38	sentiment	-0.4692433912872348
482.71	0.39	sentiment	-0.10225377676699256
483.1	0.62	sentiment	-0.7083094893905472
483.72	0.34	sentiment	0.5981048346465415
484.06	0.23	sentiment	0.5074813063613942
484.29	0.22	sentiment	-0.7870077533766022
484.51	0.18	sentiment	-0.49005502052451577
484.69	0.15	sentiment	1.3487283310009077
484.84	0.48	sentiment	1.3197339668558759
485.32	0.21	sentiment	-0.20790233347909032
485.53	0.31	sentiment	1.8892646629118783
485.84	0.19	sentiment	0.6615609687690764
486.03	0.09	sentiment	-0.3454055778510717
486.12	0.38	sentiment	1.8622608517771835
486.5	0.11	sentiment	-0.13006414776239492
486.61	0.23	sentiment	2.10138523086863
486.84	0.36	sentiment	1.221370031523953
487.48	0.33	sentiment	-2.0666832709113443
488.06	0.05	sentiment	-0.13006414776239492
488.11	0.21	sentiment	-0.8246779478439995
488.32	0.15	sentiment	-0.2566962737273479
488.47	0.08	sentiment	-0.298330831183375
488.55	0.17	sentiment	-1.6165930963856985
488.72	0.2	sentiment	0.29541907932228084
488.92	0.05	sentiment	-0.13006414776239492
488.97	0.36	sentiment	-0.2320408778229187
489.33	0.4	sentiment	1.4504841659056866
490.41	0.25	sentiment	1.6497987759987964
490.66	0.16	sentiment	-0.8752904842885979
490.82	0.21	sentiment	2.2803334479823993
491.03	0.07	sentiment	0.34223365794096766
491.1	0.21	sentiment	1.714489823826439
491.31	0.14	sentiment	-0.298330831183375
491.72	0.17	sentiment	0.4104793734189378
491.89	0.15	sentiment	0.593127189969036
492.04	0.04	sentiment	-0.13006414776239492
492.08	0.56	sentiment	2.279639774875757
492.64	0.38	sentiment	1.9850832079018887
493.97	0.22	sentiment	2.2648776739790453
494.19	0.49	sentiment	1.0264103772285362
494.81	0.42	sentiment	-1.7423782259654859
495.23	0.18	sentiment	0.5702720663612428
495.41	0.37	sentiment	1.057677015715636
495.78	0.11	sentiment	-0.04256231462530482
495.89	0.35	sentiment	1.695312336399968
496.24	0.34	sentiment	-0.4692433912872348
552.7	0.6	sentiment	1.221370031523953
584.27	0.28	sentiment	-2.116487247575062
584.6	0.16	sentiment	-0.6840121513849559
584.76	0.35	sentiment	-2.116487247575062
585.11	0.44	sentiment	0.8087719382572593
586.06	0.18	sentiment	-0.13006414776239492
586.24	0.14	sentiment	-0.14212078570534556
586.38	0.29	sentiment	-0.5322198428536523
586.67	0.08	sentiment	-0.298330831183375
586.75	0.17	sentiment	0.4617887851125123
586.92	0.2	sentiment	-0.0740580100309088
590.24	0.18	sentiment	1.6458248415420416
590.42	0.05	sentiment	-0.13006414776239492
590.47	0.32	sentiment	0.5211542421054904
590.79	0.11	sentiment	0.8934977441742957
590.9	0.47	sentiment	-0.8828998931589344
591.37	0.1	sentiment	-0.13006414776239492
591.47	0.16	sentiment	-2.110746000232545
591.63	0.14	sentiment	0.6910242290676203
591.77	0.1	sentiment	-0.6434217002671242
591.87	0.12	sentiment	-0.32188469738899095
591.99	0.27	sentiment	1.3710349443798566
598.56	0.36	sentiment	-0.32409548224443124
598.92	0.14	sentiment	-0.7287487248653365
599.06	0.22	sentiment	-0.8246779478439995
599.28	0.48	sentiment	-1.5372971945063012
600.16	0.13	sentiment	-0.8419425427244539
600.29	0.07	sentiment	-0.11692508673597142
600.36	0.49	sentiment	0.12989258164617576
600.85	0.21	sentiment	1.6921366247927638
601.06	0.07	sentiment	-0.11692508673597142
601.13	0.39	sentiment	0.68139949178539
601.52	0.17	sentiment	-1.0165106758721232
601.69	0.23	sentiment	-0.3909444684557187
601.92	0.15	sentiment	0.48499930475036285
602.07	0.18	sentiment	-0.5368888387838802
602.25	0.07	sentiment	-0.8752904842885979
602.32	0.28	sentiment	-0.7287487248653365
602.6	0.19	sentiment	0.2435656857094673
602.79	0.2	sentiment	0.7054408073199736
602.99	0.31	sentiment	0.04051374147735295
608.25	0.42	sentiment	1.0589138712274584
609.21	0.09	sentiment	-0.298330831183375
609.3	0.19	sentiment	-0.14212078570534556
651.56	0.34	sentiment	-0.32409548224443124
652.86	0.25	sentiment	-0.32409548224443124
655.64	0.36	sentiment	-0.32409548224443124
684.71	0.12	sentiment	0.2704769180195758
684.83	0.19	sentiment	0.21681481839454325
685.88	0.14	sentiment	-2.0666832709113443
686.02	0.27	sentiment	-0.05330007399666532
686.29	0.06	sentiment	0.21681481839454325
686.35	0.25	sentiment	1.8948109087302614
686.6	0.16	sentiment	-0.7287487248653365
686.76	0.15	sentiment	-0.06453041711180438
686.91	0.44	sentiment	-1.1770227435058633
687.53	0.52	sentiment	1.7924036437546205
688.31	0.3	sentiment	0.7038383005688139
688.61	0.11	sentiment	-0.298330831183375
688.72	0.16	sentiment	-0.14212078570534556
688.88	0.1	sentiment	-0.9277549772324694
688.98	0.24	sentiment	-1.0821475542784507
689.22	0.25	sentiment	-0.13105078125272993
689.47	0.4	sentiment	0.6774703986715996
690.28	0.55	sentiment	-0.4372233953561525
690.83	0.42	sentiment	-0.594221477030173
691.25	0.13	sentiment	0.021624411448079976
691.38	0.32	sentiment	1.996328195608427
692.04	0.17	sentiment	-2.2224559835617117
692.21	0.24	sentiment	2.1406735573431885
692.45	0.2	sentiment	0.7054408073199736
692.65	0.23	sentiment	-0.24666614286473776
692.88	0.28	sentiment	0.42230220412220965
693.16	0.15	sentiment	-0.07236016588195561
693.31	0.09	sentiment	-0.11692508673597142
694.46	0.1	sentiment	-0.11692508673597142
694.56	0.11	sentiment	0.2704769180195758
694.67	0.08	sentiment	-0.11692508673597142
694.75	0.28	sentiment	1.5556689077597503
695.03	0.45	sentiment	0.31942043277430904
695.48	0.1	sentiment	0.021624411448079976
695.58	0.15	sentiment	0.5074813063613942
695.73	0.33	sentiment	0.5756213511423328
696.06	0.18	sentiment	0.4939665695241399
696.24	0.06	sentiment	0.34223365794096766
696.3	0.07	sentiment	-0.3454055778510717
696.37	0.43	sentiment	-1.7991732434461265
696.8	0.25	sentiment	0.05587166013574396
697.05	0.39	sentiment	1.5856674606535375
697.44	0.46	sentiment	0.03627418447874736
698.2	0.31	sentiment	-1.1770227435058633
698.51	0.12	sentiment	-0.13006414776239492
698.63	0.45	sentiment	0.4840893138308118
699.08	0.06	sentiment	-0.13006414776239492
699.14	0.28	sentiment	-0.40496861333683404
699.42	0.41	sentiment	-0.13302766942824776
700.75	0.37	sentiment	-2.2593234545646483
701.12	0.08	sentiment	0.34223365794096766
701.2	0.18	sentiment	-0.38657616018304364
701.38	0.22	sentiment	-0.24954210343988656
701.83	0.26	sentiment	1.6458248415420416
702.09	0.16	sentiment	-0.06453041711180438
702.25	0.05	sentiment	-0.13006414776239492
702.3	0.36	sentiment	1.744798147329649
702.66	0.12	sentiment	-0.49005502052451577
702.78	0.14	sentiment	0.8934977441742957
702.92	0.19	sentiment	-0.18052695942274732
703.11	0.13	sentiment	-0.9277549772324694
703.24	0.04	sentiment	-0.13006414776239492
703.28	0.18	sentiment	-2.110746000232545
703.46	0.14	sentiment	-2.117694050256929
703.6	0.17	sentiment	-1.7354660877880461
703.77	0.35	sentiment	1.9850832079018887
704.34	0.12	sentiment	-0.13006414776239492
704.46	0.06	sentiment	-0.13006414776239492
704.52	0.25	sentiment	-2.0987527386475593
704.77	0.2	sentiment	0.5084354621469397
705.82	0.2	sentiment	1.1948556083468618
706.02	0.3	sentiment	-1.4898956268314267
706.32	0.18	sentiment	-2.2224559835617117
706.5	0.09	sentiment	-0.21102772654991958
706.59	0.17	sentiment	2.233610120204983
706.76	0.21	sentiment	-0.516020179359845
706.97	0.0599999999999	sentiment	0.34223365794096766
707.03	0.2	sentiment	1.5330705357652576
707.23	0.21	sentiment	0.07873514481729674
709.34	0.17	sentiment	2.2430353626123516
709.51	0.33	sentiment	0.24319796599423696
710.45	0.19	sentiment	-0.13006414776239492
710.64	0.4	sentiment	-1.4106960838754505
711.6	0.22	sentiment	2.0135535852433124
711.82	0.08	sentiment	-0.298330831183375
711.9	0.32	sentiment	-1.1770227435058633
721.39	0.18	sentiment	1.6458248415420416
721.57	0.11	sentiment	0.40187558199186
721.68	0.42	sentiment	0.7158346480692177
722.1	0.48	sentiment	-1.391014693293224
722.58	0.26	sentiment	-0.24954210343988656
724.37	0.16	sentiment	-0.24954210343988656
724.53	0.29	sentiment	-0.32409548224443124
728.4	0.1	sentiment	-0.298330831183375
728.5	0.12	sentiment	-0.14212078570534556
728.62	0.36	sentiment	-2.082482070042399
728.98	0.16	sentiment	-0.49005502052451577
729.14	0.12	sentiment	-0.0740580100309088
729.26	0.22	sentiment	0.5962796357625547
729.48	0.28	sentiment	0.04051374147735295
729.76	0.67	sentiment	0.8427809935012047
739.64	0.22	sentiment	1.6458248415420416
739.86	0.08	sentiment	-0.11692508673597142
739.94	0.34	sentiment	0.8081121198719541
740.6	0.37	sentiment	-1.6982181879290363
740.97	0.15	sentiment	0.34223365794096766
741.12	0.28	sentiment	0.40187558199186
741.4	0.66	sentiment	-1.5085340007027948
742.51	0.32	sentiment	-0.4525466611411835
742.83	0.18	sentiment	1.219508203455026
743.01	0.34	sentiment	-0.5626264430243951
743.35	0.23	sentiment	-0.298330831183375
745.05	0.15	sentiment	1.219508203455026
745.2	0.17	sentiment	-0.5626264430243951
